,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
78335,6393.583333333333,18.49499999999921,26.0,552.070030154043,1.0,203.24713920794863,20.0,26.0,9.0,24.0,9.58333333333303
78336,6393.6,18.53833333333428,26.0,552.5006479320252,1.0,212.7867716770845,20.0,26.0,9.0,24.0,9.600000000000366
78337,6393.616666666667,18.581666666666983,26.0,552.9046218407169,1.0,222.23666446308476,20.0,26.0,9.0,24.0,9.616666666666788
78338,6393.633333333333,18.624999999999684,26.0,553.2820646139362,1.0,231.59942871418025,20.0,26.0,9.0,24.0,9.633333333333212
78339,6393.65,18.668333333332388,26.0,553.6330898592727,1.0,240.87726262947209,20.0,26.0,9.0,24.0,9.649999999999634
78340,6393.666666666667,18.71166666666745,26.0,553.9578120542095,1.0,250.07202600626235,20.0,26.0,9.0,24.0,9.66666666666697
78341,6393.6833333333325,18.75500000000016,26.0,554.2563465420034,1.0,272.31592429750265,20.0,26.0,9.0,24.0,9.683333333333394
78342,6393.7,18.798333333332856,26.0,554.5288095279051,1.0,281.33648537918765,20.0,26.0,9.0,24.0,9.699999999999818
78343,6393.716666666667,18.84166666666793,26.0,554.775318074904,1.0,290.27315727202694,20.0,26.0,9.0,24.0,9.716666666667152
78344,6393.733333333334,18.88500000000063,26.0,554.9959900997857,1.0,277.514464966725,20.0,26.0,9.0,24.0,9.733333333333578
78345,6393.75,18.92833333333333,26.0,555.1909443690353,1.0,286.46842493723614,20.0,26.0,9.0,24.0,9.75
78346,6393.7666666666655,18.971666666666035,26.0,555.3603004948078,1.0,295.3496928005063,20.0,26.0,9.0,24.0,9.766666666666424
78347,6393.783333333333,19.014999999998736,26.0,555.5041789306584,1.0,304.1610756311544,20.0,26.0,9.0,24.0,9.783333333332848
78348,6393.8,19.05833333333381,26.0,555.6227009675192,1.0,312.9029237814819,20.0,26.0,9.0,24.0,9.80000000000018
78349,6393.816666666667,19.10166666666651,26.0,555.7159887295021,1.0,321.5755405264474,20.0,26.0,9.0,24.0,9.816666666666606
78350,6393.833333333333,19.144999999999207,26.0,555.7841651696637,1.0,341.7292452459609,20.0,26.0,9.0,24.0,9.83333333333303
78351,6393.85,19.18833333333428,26.0,555.8273540659097,1.0,350.24598860204645,20.0,26.0,9.0,24.0,9.850000000000366
78352,6393.866666666667,19.231666666666985,26.0,555.8456800165758,1.0,358.6899346202956,20.0,26.0,9.0,24.0,9.866666666666788
78353,6393.883333333333,19.27499999999969,26.0,555.839268436399,1.0,367.0610615305603,20.0,26.0,9.0,24.0,9.883333333333212
